Collection Name,Block Number,Transaction Hash,Genesis Token Name,Virtual Price (USDC),Genesis Price (Virtual),Genesis Price (USDC)
afath_swap,31660347,0x4fac85c25639e12dbcbf7ffebca11821f6c4975d2d60aa4e032ed073168e5e01,AFATH,1.97952528,7.641e-05,0.00015126
afath_swap,31660408,0xd5ab6b42f2eb311b8a62456cce9cba0a962592191eb2d5e19d172722a38da5c6,AFATH,1.97955141,7.594e-05,0.00015033
afath_swap,31660521,0xa1e9aba3ebe113f8aaf141386970e58385ce817f74e3bc9f33d62cd563abc5cb,AFATH,1.97955141,7.544e-05,0.00014934
afath_swap,31660535,0x771afbf6a9fdb98a084f690c5a298e39e09d951f0f8efd11eb33a897953b0ac4,AFATH,1.97955141,7.56e-05,0.00014965
afath_swap,31660570,0x019d6956e01890a087846e371a6eb5d8a427c28602c4bbca43e0f7094f3540a7,AFATH,1.97957756,7.597e-05,0.00015039
afath_swap,31660572,0xe4d205d5317feb56e4255dcdd74b39a35fecd00349d0a99acbace7218c35b114,AFATH,1.97957756,7.617e-05,0.00015078
afath_swap,31660592,0x63683ddfc7a9f031ba7aa6848f40c1f5f61ac9658b2606d048f843a4f596a23d,AFATH,1.98275042,7.571e-05,0.00015011
afath_swap,31660914,0x06c16d37fdacccf15c1cf2a61d76069a6542f552d0d8fc13f42d870b5117fa63,AFATH,1.98276968,7.55e-05,0.00014969
afath_swap,31661026,0x663fda9b3e9b5405522aaa8f8fe36aaea9221bf62048192dc4c67bc67be6a282,AFATH,1.98276976,7.467e-05,0.00014805
afath_swap,31661111,0x6e444c50f2518bce7d9ec8aca1b3c5636dd529d910ef9280bc7c29d90e68cb40,AFATH,1.98277103,7.451e-05,0.00014774
afath_swap,31661167,0x3e222b8784fb553a4d0e9106c6261f231ec986b725e8134658042ee9a4e1f1dd,AFATH,1.98277103,7.405e-05,0.00014683
afath_swap,31661351,0x1584a87b40825cf3b1be40f48d95f3a2fb1756f36ea6e760dbe8767c66fe0e73,AFATH,1.98324822,7.302e-05,0.00014482
afath_swap,31661423,0xf5c75f173ef2519013a1289fdf9b46042a4e7731f39c5ce46ce145da62d665b0,AFATH,1.98324822,7.194e-05,0.00014268
afath_swap,31661423,0xf5c75f173ef2519013a1289fdf9b46042a4e7731f39c5ce46ce145da62d665b0,AFATH,1.98324822,7.198e-05,0.00014276
afath_swap,31661492,0xf298d5996fc90c2586f194f4aeaf867c88be01cce55be1c70187ec170181cca6,AFATH,1.98068663,7.247e-05,0.00014353
afath_swap,31661694,0x30a3512946e14450a5071be0d75943c78f9f4886ffe43b8c70c4f820544af8ce,AFATH,1.9769854,7.211e-05,0.00014257
afath_swap,31661794,0xd8d8c834fefb3f645da53a3326302aa24a03453b773323501b45523274bcdfe0,AFATH,1.9769854,7.263e-05,0.00014358
afath_swap,31661924,0xe25064c071fc5af420b985862a14d93f4b3018bacd003e7ef8895124bec975fe,AFATH,1.96845074,7.29e-05,0.00014351
afath_swap,31662235,0xc1b8a2a683ba6955c9bb4eb36875e2880912364c2ce3c2da6bc9a142650def0d,AFATH,1.89786709,7.311e-05,0.00013875
